40, -145, 966
2, -185, 919
-45, -199, 800
-55, -179, 896
-55, -179, 896
-23, -131, 1137
37, -29, 1403
57, 40, 1492
104, 75, 1450
130, 48, 1583
110, 46, 1779
-,-,-
166, -295, 567
200, -313, 521
197, -328, 511
219, -322, 543
242, -341, 514
224, -408, 511
213, -449, 528
224, -453, 539
243, -460, 540
243, -460, 540
259, -470, 557
269, -465, 580
258, -453, 615
251, -440, 596
234, -413, 596
224, -380, 613
181, -362, 631
181, -362, 631
128, -331, 646
101, -285, 604
152, -188, 522
194, -148, 517
169, -152, 533
101, -191, 529
55, -202, 491
55, -202, 491
77, -226, 486
119, -211, 701
152, -135, 823
135, -91, 891
63, -140, 1003
31, -198, 1167
19, -198, 1357
19, -203, 1357
8, -137, 1445
11, -34, 1476
30, 35, 1440
22, 64, 1456
22, 64, 1456
14, 49, 1450
17, 76, 1538
-,-,-
165, -256, 670
193, -274, 626
193, -274, 626
193, -286, 578
189, -347, 529
191, -385, 536
213, -401, 540
240, -395, 545
260, -371, 540
263, -338, 552
243, -330, 588
243, -330, 588
216, -331, 621
206, -340, 654
208, -313, 676
199, -300, 683
176, -276, 661
171, -272, 611
178, -292, 612
178, -292, 612
180, -297, 650
156, -296, 739
124, -262, 780
90, -247, 789
78, -246, 796
69, -231, 881
69, -231, 881
51, -178, 985
28, -95, 1079
-7, -48, 1191
-27, -61, 1154
-22, -75, 1134
-23, -64, 1210
-23, -64, 1210
-2, -26, 1280
4, 10, 1372
-5, 18, 1376
4, -3, 1368
4, -3, 1368
-11, -52, 1406
-32, -81, 1478
-21, -67, 1619
-,-,-
228, -326, 623
228, -326, 623
221, -319, 609
227, -379, 547
215, -397, 538
220, -411, 575
244, -402, 574
256, -386, 557
276, -361, 585
276, -361, 585
277, -351, 599
234, -361, 653
189, -362, 656
146, -387, 649
150, -375, 604
164, -340, 581
150, -294, 570
120, -244, 549
120, -244, 549
109, -293, 668
122, -308, 751
126, -297, 807
113, -251, 830
90, -201, 874
64, -195, 1025
80, -202, 1033
80, -202, 1033
122, -188, 967
143, -118, 936
108, -84, 1072
64, -63, 1162
4, -67, 1156
-14, -54, 1134
-14, -54, 1134
24, -1, 1092
88, 87, 1125
114, 131, 1174
73, 152, 1228
-,-,-
117, -330, 559
184, -300, 546
210, -310, 513
221, -325, 476
221, -325, 476
226, -350, 478
229, -383, 514
236, -387, 538
242, -393, 530
265, -377, 563
254, -393, 618
234, -369, 644
234, -369, 644
227, -348, 708
226, -315, 764
219, -298, 781
171, -332, 774
140, -329, 738
117, -352, 762
105, -344, 790
104, -334, 822
104, -334, 822
86, -294, 782
57, -259, 770
21, -272, 835
9, -247, 879
-20, -217, 937
-20, -217, 937
-45, -169, 974
-53, -154, 994
-7, -130, 1014
38, -126, 1043
49, -106, 977
48, -99, 955
48, -99, 955
46, -80, 1088
37, -76, 1199
19, -98, 1254
12, -129, 1256
28, -109, 1354
28, -109, 1354
22, -66, 1525
-,-,-
64, -348, 580
124, -342, 546
121, -309, 609
143, -310, 632
173, -293, 585
164, -336, 510
164, -336, 510
154, -372, 467
160, -402, 475
201, -393, 491
228, -372, 507
237, -385, 551
226, -394, 557
208, -394, 564
208, -394, 564
174, -395, 577
144, -369, 626
149, -343, 664
145, -328, 640
139, -298, 632
149, -269, 648
168, -247, 677
165, -263, 683
165, -263, 683
131, -305, 758
99, -344, 825
94, -349, 819
109, -305, 915
126, -237, 1042
112, -157, 1070
96, -129, 1014
96, -129, 1014
94, -131, 1005
66, -179, 1060
26, -225, 1206
-1, -216, 1238
13, -177, 1166
43, -137, 1160
52, -87, 1255
52, -87, 1255
42, -43, 1414
22, -4, 1438
27, 33, 1452
29, 4, 1386
29, 4, 1386
28, -36, 1448
16, -51, 1549
-31, -72, 1610
-84, -68, 1661
-,-,-
187, -324, 531
210, -362, 452
197, -386, 461
197, -386, 461
206, -416, 458
228, -427, 468
234, -441, 463
232, -412, 512
229, -370, 551
228, -346, 565
184, -372, 625
145, -387, 682
145, -387, 682
126, -372, 634
150, -335, 561
167, -311, 548
126, -324, 649
57, -346, 730
36, -370, 744
36, -370, 744
61, -405, 724
68, -415, 803
75, -363, 932
40, -322, 982
4, -310, 1049
4, -310, 1049
3, -348, 1028
31, -348, 1071
45, -304, 1121
38, -233, 1174
38, -208, 1232
43, -252, 1227
43, -252, 1227
11, -344, 1305
12, -285, 1386
20, -181, 1478
58, -105, 1500
96, -54, 1469
95, -6, 1497
-,-,-
198, -375, 554
233, -393, 608
218, -410, 592
228, -456, 579
228, -456, 579
245, -458, 609
260, -432, 612
276, -382, 601
267, -390, 596
251, -399, 618
228, -397, 662
197, -399, 709
175, -413, 704
175, -413, 704
165, -438, 696
171, -442, 689
176, -385, 700
145, -366, 739
102, -345, 755
117, -320, 713
158, -300, 713
158, -300, 713
185, -252, 735
193, -210, 707
191, -157, 737
165, -172, 735
126, -260, 766
95, -263, 846
70, -240, 886
70, -240, 886
61, -149, 945
94, -122, 928
104, -127, 971
76, -98, 1104
30, -29, 1306
30, -29, 1306
-23, 12, 1574
-112, -1, 1748
-120, 3, 1708
-98, 51, 1764
-,-,-
164, -420, 441
201, -421, 453
205, -430, 432
205, -430, 432
214, -458, 447
250, -479, 475
262, -446, 483
249, -430, 499
209, -424, 568
189, -418, 601
168, -393, 658
168, -393, 658
141, -384, 685
123, -406, 682
133, -391, 620
138, -381, 584
157, -338, 570
153, -312, 590
142, -318, 616
147, -320, 720
147, -320, 720
154, -282, 768
147, -202, 802
121, -189, 899
73, -269, 957
39, -321, 1020
24, -310, 1064
-5, -263, 1062
-5, -263, 1062
-37, -238, 1116
-42, -194, 1163
-23, -151, 1150
-25, -145, 1132
-33, -111, 1161
-11, -68, 1282
23, -44, 1456
-22, -57, 1460
-46, -58, 1467
-,-,-
176, -360, 464
226, -359, 509
241, -373, 475
249, -425, 460
249, -425, 460
249, -443, 502
247, -461, 509
228, -462, 541
203, -454, 610
195, -446, 646
178, -412, 658
138, -395, 660
138, -395, 660
104, -396, 691
89, -404, 663
101, -354, 662
127, -318, 673
155, -271, 636
160, -245, 604
126, -282, 714
126, -282, 714
71, -320, 759
17, -340, 830
20, -277, 834
54, -207, 838
76, -157, 950
52, -162, 1044
52, -162, 1044
-11, -188, 1140
-60, -191, 1116
-90, -218, 1098
-85, -229, 1148
-56, -190, 1233
-29, -127, 1329
-33, -106, 1398
-63, -137, 1410
-71, -139, 1471
-41, -103, 1526
-26, -89, 1574
-,-,-
184, -359, 509
225, -353, 498
219, -381, 542
225, -394, 559
225, -430, 520
227, -467, 506
213, -493, 524
213, -493, 524
192, -482, 584
163, -454, 603
132, -431, 611
128, -392, 643
158, -340, 693
160, -328, 687
131, -310, 640
131, -310, 640
122, -332, 683
88, -390, 727
64, -377, 727
44, -345, 771
107, -236, 719
142, -142, 727
142, -142, 727
124, -123, 874
66, -162, 962
22, -174, 942
-7, -214, 1025
-32, -249, 1137
-41, -266, 1195
-34, -254, 1198
-56, -252, 1224
-77, -249, 1307
-77, -249, 1307
-84, -210, 1366
-50, -152, 1362
-,-,-
170, -450, 427
206, -394, 440
217, -382, 402
233, -367, 390
250, -365, 359
250, -365, 359
274, -370, 350
265, -414, 382
253, -435, 387
229, -454, 410
213, -473, 447
190, -468, 512
181, -428, 581
167, -398, 571
167, -398, 571
146, -365, 538
146, -356, 602
158, -329, 665
141, -295, 672
98, -284, 637
41, -326, 682
41, -326, 682
33, -326, 788
42, -304, 867
26, -221, 884
-30, -161, 1014
-82, -209, 1134
-94, -258, 1203
-104, -281, 1259
-126, -273, 1292
-151, -243, 1360
-114, -192, 1365
-40, -133, 1319
-40, -133, 1319
-,-,-
150, -409, 451
152, -371, 441
176, -428, 441
192, -424, 452
218, -406, 487
230, -418, 466
230, -418, 466
199, -446, 475
180, -457, 515
179, -448, 551
165, -401, 609
132, -394, 653
96, -380, 644
102, -375, 627
102, -375, 627
112, -365, 609
110, -317, 568
91, -270, 545
97, -268, 632
100, -287, 827
78, -289, 950
78, -289, 950
27, -335, 936
14, -353, 892
52, -355, 950
102, -311, 1057
110, -229, 1083
89, -148, 1111
63, -118, 1156
63, -118, 1156
56, -121, 1193
62, -115, 1226
70, -61, 1274
58, -10, 1353
45, -22, 1310
34, -19, 1307
-,-,-
175, -383, 536
228, -352, 560
215, -365, 498
230, -401, 416
230, -401, 416
263, -437, 396
286, -441, 455
277, -448, 506
274, -468, 498
272, -454, 522
261, -481, 529
254, -455, 549
254, -455, 549
244, -431, 574
217, -392, 605
190, -357, 594
182, -365, 606
156, -350, 656
107, -365, 654
103, -388, 649
130, -361, 745
130, -361, 745
160, -327, 758
155, -305, 772
145, -307, 759
122, -346, 807
93, -370, 919
62, -363, 937
62, -363, 937
48, -318, 975
45, -278, 1018
34, -260, 1108
-5, -245, 1219
-70, -279, 1248
-87, -267, 1267
-,-,-
338, -307, 781
312, -279, 801
345, -268, 877
364, -270, 947
357, -314, 948
335, -319, 933
335, -319, 933
309, -313, 954
282, -307, 934
262, -294, 882
249, -273, 809
230, -232, 726
225, -170, 669
221, -119, 592
221, -119, 592
222, -105, 541
235, -120, 552
244, -147, 619
230, -184, 688
201, -234, 738
182, -253, 735
224, -227, 747
269, -184, 802
269, -184, 802
284, -151, 772
259, -110, 686
233, -65, 627
230, -22, 634
229, -30, 706
181, -19, 737
181, -19, 737
110, 5, 801
62, 7, 901
33, -20, 1087
33, -20, 1087
32, -44, 1209
48, 23, 1255
75, 154, 1261
84, 254, 1367
84, 254, 1367
107, 284, 1471
132, 319, 1528
120, 321, 1659
-,-,-
259, -308, 823
278, -244, 808
309, -230, 765
298, -228, 760
270, -250, 701
233, -263, 659
233, -263, 659
203, -250, 568
196, -214, 502
219, -151, 530
205, -111, 541
174, -131, 526
177, -181, 580
179, -246, 649
165, -268, 686
165, -268, 686
181, -197, 776
190, -138, 836
194, -143, 854
193, -155, 945
166, -139, 1011
127, -101, 1049
107, -55, 1038
101, -23, 1077
101, -23, 1077
106, 16, 1079
128, 36, 1126
137, 23, 1155
102, 12, 1196
86, 16, 1279
86, 16, 1279
98, 22, 1294
99, 38, 1341
119, 83, 1395
133, 129, 1399
133, 129, 1399
127, 149, 1273
147, 154, 1261
133, 135, 1357
98, 119, 1469
71, 123, 1619
-,-,-
294, -291, 833
330, -328, 833
291, -301, 903
297, -281, 887
300, -275, 837
300, -275, 837
293, -256, 830
287, -256, 793
290, -278, 748
284, -278, 755
281, -259, 727
283, -226, 729
274, -208, 690
274, -208, 690
257, -230, 619
249, -243, 619
252, -230, 661
243, -222, 662
242, -204, 669
270, -183, 747
272, -173, 888
244, -202, 948
244, -202, 948
233, -173, 887
224, -137, 734
268, -82, 625
300, -2, 535
301, 13, 550
301, 13, 550
266, -89, 705
216, -213, 843
196, -277, 910
206, -252, 858
238, -198, 913
261, -145, 1113
-,-,-
289, -355, 669
278, -391, 701
292, -405, 743
311, -376, 842
311, -376, 842
295, -369, 822
260, -377, 798
244, -358, 808
268, -300, 803
298, -217, 822
292, -171, 759
244, -172, 695
222, -197, 685
222, -197, 685
244, -235, 748
236, -254, 748
233, -242, 726
221, -228, 666
236, -252, 648
288, -247, 681
305, -236, 782
305, -236, 782
284, -222, 845
210, -200, 914
130, -286, 1028
80, -336, 1076
65, -315, 970
85, -255, 887
110, -179, 874
110, -179, 874
161, -62, 908
211, 38, 972
243, 65, 1089
220, 11, 1179
192, -33, 1185
204, -73, 1292
204, -73, 1292
-,-,-
216, -240, 629
213, -313, 562
185, -356, 589
203, -331, 671
212, -279, 690
223, -251, 664
223, -251, 664
217, -253, 665
201, -288, 683
182, -315, 677
157, -327, 680
184, -306, 654
187, -270, 654
160, -236, 631
129, -235, 600
129, -235, 600
150, -266, 649
157, -265, 664
164, -240, 650
161, -209, 673
136, -263, 753
120, -307, 836
126, -326, 917
126, -326, 917
139, -312, 986
123, -303, 1032
118, -273, 1048
125, -238, 1027
157, -216, 1056
123, -172, 1134
69, -149, 1242
30, -132, 1276
49, -135, 1240
71, -141, 1239
71, -141, 1239
62, -93, 1289
36, -34, 1347
71, -4, 1451
-,-,-
226, -248, 776
219, -270, 771
195, -281, 692
195, -281, 692
206, -296, 731
205, -285, 740
210, -257, 707
230, -261, 702
246, -285, 670
231, -341, 643
199, -379, 654
199, -379, 654
159, -380, 644
142, -356, 628
142, -342, 622
163, -326, 676
177, -319, 710
178, -341, 672
151, -360, 666
159, -336, 598
159, -336, 598
196, -322, 643
227, -296, 745
179, -292, 846
89, -321, 836
81, -321, 774
136, -319, 775
136, -319, 775
203, -279, 781
190, -184, 784
136, -105, 854
72, -147, 995
56, -273, 1072
52, -364, 1105
47, -333, 1108
47, -333, 1108
26, -246, 1145
36, -141, 1174
83, -55, 1198
122, 18, 1215
119, 42, 1227
73, 25, 1323
73, 25, 1323
41, -31, 1484
-,-,-
214, -177, 508
220, -208, 527
220, -208, 527
185, -272, 573
157, -320, 645
168, -321, 643
182, -315, 659
204, -317, 678
208, -321, 666
197, -333, 662
169, -349, 705
169, -349, 705
140, -367, 689
129, -357, 694
139, -282, 671
139, -205, 641
129, -171, 665
122, -182, 640
118, -247, 692
118, -247, 692
126, -295, 788
128, -266, 769
128, -256, 751
158, -257, 774
160, -240, 885
130, -247, 1039
55, -317, 1113
43, -332, 1126
43, -332, 1126
90, -289, 1072
134, -212, 1037
136, -144, 1105
125, -97, 1211
97, -93, 1213
74, -112, 1242
-,-,-
207, -241, 571
237, -220, 555
237, -260, 559
208, -308, 562
238, -334, 561
262, -343, 535
285, -344, 564
309, -356, 654
309, -356, 654
280, -365, 679
222, -386, 640
175, -396, 620
191, -395, 624
218, -355, 646
231, -319, 661
187, -314, 662
160, -341, 672
160, -341, 672
212, -382, 703
247, -375, 731
231, -338, 739
146, -329, 741
104, -364, 814
100, -408, 880
92, -445, 909
92, -445, 909
78, -419, 844
124, -368, 810
203, -374, 858
263, -366, 904
268, -324, 975
235, -297, 1047
188, -322, 1112
188, -322, 1112
202, -352, 1132
209, -389, 1178
189, -396, 1229
137, -373, 1277
-,-,-
307, -337, 756
312, -320, 734
296, -323, 674
323, -316, 607
323, -316, 607
338, -285, 637
339, -280, 675
301, -302, 667
256, -309, 631
252, -292, 555
251, -279, 553
231, -229, 574
231, -229, 574
202, -200, 574
191, -186, 608
191, -174, 692
180, -155, 763
157, -149, 770
139, -122, 797
146, -86, 821
146, -86, 821
140, 6, 829
105, 76, 862
82, 113, 962
96, 104, 1077
96, 104, 1077
93, 75, 1093
76, 86, 1078
61, 127, 1188
51, 142, 1314
51, 142, 1314
55, 158, 1343
108, 223, 1354
-,-,-
256, -239, 491
311, -186, 573
315, -213, 509
305, -279, 557
285, -337, 605
256, -360, 682
245, -374, 734
242, -368, 732
242, -368, 732
235, -346, 684
248, -284, 654
258, -226, 660
227, -198, 640
191, -203, 617
188, -228, 634
200, -256, 599
206, -216, 601
206, -216, 601
192, -160, 637
170, -143, 710
111, -196, 795
84, -231, 789
101, -226, 827
107, -172, 961
82, -123, 989
82, -123, 989
41, -71, 944
15, -68, 1034
-1, -67, 1131
-46, -88, 1170
-94, -54, 1148
-94, -54, 1148
-92, 9, 1183
-76, 17, 1280
-53, 37, 1352
-48, 63, 1414
-83, 64, 1524
-,-,-
215, -226, 668
241, -254, 701
247, -280, 693
241, -285, 660
241, -285, 660
244, -318, 732
236, -340, 815
216, -377, 844
196, -386, 819
178, -366, 800
185, -324, 724
221, -261, 651
221, -261, 651
223, -207, 641
190, -186, 591
158, -192, 516
172, -214, 528
174, -229, 570
145, -235, 661
80, -234, 739
80, -234, 747
53, -232, 747
103, -211, 701
191, -143, 687
188, -53, 775
90, -23, 931
-1, -32, 1011
-1, -32, 1011
-30, -63, 1022
-1, -78, 1133
-26, -65, 1212
-94, -21, 1260
-149, 25, 1322
-155, 47, 1423
-155, 47, 1423
-165, 55, 1501
-179, 54, 1586
-206, 59, 1649
-224, 59, 1639
-233, 87, 1581
-229, 103, 1552
-211, 130, 1505
-208, 152, 1500
-,-,-
175, -312, 615
210, -319, 622
210, -319, 622
220, -320, 667
208, -331, 670
208, -339, 722
203, -331, 694
203, -313, 651
193, -277, 644
177, -232, 633
171, -182, 637
171, -182, 637
180, -182, 673
176, -224, 671
133, -262, 681
96, -262, 696
72, -276, 742
101, -270, 845
101, -270, 845
118, -242, 890
71, -266, 887
6, -273, 868
-13, -217, 870
33, -158, 918
61, -115, 1012
61, -115, 1012
39, -93, 1048
-23, -80, 1012
-52, -107, 1104
-47, -161, 1176
-23, -169, 1171
-23, -93, 1119
-24, -14, 1168
-35, -11, 1292
-35, -11, 1292
-36, -27, 1302
-48, -35, 1289
-60, -34, 1340
-86, -41, 1379
-95, -21, 1431
-92, 9, 1490
-,-,-
265, -266, 647
257, -280, 680
257, -280, 680
216, -275, 693
196, -304, 665
204, -313, 675
225, -315, 755
196, -324, 801
158, -309, 763
122, -305, 693
122, -305, 693
130, -302, 687
151, -266, 711
154, -240, 729
115, -203, 674
90, -208, 731
70, -227, 792
63, -222, 853
63, -222, 853
47, -183, 858
21, -160, 917
1, -160, 955
4, -140, 984
4, -140, 984
12, -112, 1038
19, -63, 1089
-3, -49, 1135
-2, -47, 1215
5, -41, 1302
5, -41, 1302
-17, -40, 1368
-38, -12, 1390
-43, 17, 1467
-48, 46, 1529
-48, 46, 1529
-49, 86, 1565
-68, 123, 1623
-,-,-
193, -317, 857
197, -308, 750
197, -308, 750
236, -316, 697
268, -304, 697
259, -267, 717
238, -253, 676
205, -230, 640
162, -221, 534
151, -219, 551
151, -219, 551
154, -221, 531
165, -209, 543
156, -218, 527
143, -252, 578
117, -280, 647
109, -271, 691
92, -243, 724
92, -243, 724
87, -195, 752
82, -172, 804
79, -153, 887
76, -135, 965
76, -88, 993
76, -88, 993
64, -32, 1007
38, -1, 1037
30, 31, 1160
18, 52, 1301
18, 52, 1301
-12, 67, 1360
-38, 74, 1322
-24, 67, 1337
11, 91, 1453
11, 91, 1453
9, 132, 1526
-,-,-
245, -315, 549
320, -311, 607
269, -332, 554
246, -392, 598
229, -396, 652
225, -342, 738
225, -342, 738
207, -277, 783
185, -217, 768
172, -238, 714
146, -332, 663
104, -367, 668
82, -349, 641
83, -289, 595
83, -289, 595
109, -248, 599
132, -242, 691
125, -248, 704
112, -227, 700
105, -185, 774
125, -141, 921
125, -141, 921
130, -136, 1040
92, -110, 1016
55, -48, 1054
52, -15, 1286
40, -29, 1356
13, -49, 1331
13, -49, 1331
-17, -42, 1273
-29, 40, 1318
-32, 98, 1477
-40, 95, 1466
-54, 65, 1467
-54, 65, 1467
-64, 60, 1505
-,-,-
60, -315, 771
44, -305, 767
73, -314, 752
97, -350, 689
95, -356, 656
91, -349, 629
91, -349, 629
61, -359, 608
50, -318, 583
45, -296, 568
56, -297, 570
62, -253, 587
62, -253, 587
27, -221, 564
-54, -224, 549
-87, -231, 626
-119, -191, 725
-132, -148, 755
-132, -110, 757
-112, -16, 794
-112, -16, 794
-118, 71, 921
-127, 144, 1004
-88, 171, 1046
-4, 196, 1070
-8, 172, 1112
-103, 90, 1222
-169, 78, 1328
-169, 78, 1328
-179, 101, 1457
-183, 82, 1519
-170, 96, 1598
-128, 194, 1705
-,-,-
117, -483, 627
113, -444, 609
106, -409, 648
123, -399, 642
134, -371, 621
121, -359, 623
95, -332, 611
95, -332, 611
40, -277, 607
-26, -222, 629
-94, -205, 649
-144, -236, 706
-108, -193, 750
-3, -149, 721
95, -67, 643
95, -67, 643
33, -82, 629
-114, -222, 745
-151, -260, 855
-37, -131, 858
96, 22, 788
96, 22, 788
75, 116, 851
-95, 23, 969
-186, -49, 1038
-160, -40, 1165
-79, 34, 1174
-79, 34, 1174
-61, 102, 1168
-122, 140, 1264
-121, 195, 1342
-23, 341, 1428
4, 422, 1430
-66, 320, 1519
-66, 320, 1519
-,-,-
109, -392, 787
126, -407, 756
129, -387, 737
120, -389, 709
120, -389, 709
114, -384, 702
112, -340, 726
111, -284, 714
89, -255, 690
48, -255, 684
25, -252, 679
25, -252, 679
47, -245, 692
108, -205, 757
110, -196, 771
54, -240, 751
10, -272, 756
7, -238, 878
7, -238, 878
33, -170, 896
28, -133, 858
-16, -121, 860
-38, -101, 906
-38, -101, 906
-4, -51, 955
0, 17, 993
-85, 5, 992
-138, 9, 982
-138, 9, 982
-136, 22, 1026
-116, 11, 1084
-105, 38, 1155
-153, 87, 1241
-237, 99, 1319
-,-,-
111, -320, 760
150, -344, 699
201, -332, 667
185, -319, 690
161, -338, 704
135, -365, 722
123, -378, 720
123, -378, 720
133, -358, 666
143, -314, 643
149, -271, 631
150, -231, 642
141, -217, 681
132, -203, 720
108, -218, 729
86, -241, 718
86, -241, 718
120, -218, 743
190, -155, 789
234, -73, 813
163, -89, 800
35, -159, 810
35, -159, 810
-45, -173, 805
-91, -145, 850
-96, -115, 875
-109, -95, 919
-151, -92, 944
-218, -119, 1014
-279, -148, 1120
-260, -151, 1155
-224, -149, 1157
-202, -137, 1210
-201, -128, 1263
-235, -112, 1299
-253, -96, 1354
-,-,-
120, -277, 624
64, -244, 693
78, -261, 617
105, -256, 616
145, -236, 619
145, -236, 619
143, -240, 628
124, -272, 606
101, -279, 563
85, -279, 614
90, -254, 641
78, -220, 675
78, -220, 675
42, -217, 691
6, -251, 754
24, -215, 804
32, -190, 845
-7, -200, 821
-7, -200, 821
-17, -191, 796
13, -165, 778
43, -80, 883
36, -27, 976
36, -27, 976
-35, -25, 978
-102, -36, 938
-102, -52, 954
-74, -3, 972
-71, 82, 990
-71, 82, 990
-132, 127, 1052
-279, 53, 1175
-279, -8, 1189
-132, 36, 1179
23, 116, 1197
41, 98, 1291
41, 98, 1291
-106, -60, 1428
-,-,-
129, -286, 588
141, -286, 613
140, -303, 591
148, -328, 579
148, -328, 579
187, -312, 552
221, -300, 566
246, -284, 556
223, -287, 548
167, -309, 568
126, -306, 605
134, -232, 670
134, -232, 670
145, -160, 698
81, -159, 732
44, -175, 729
105, -147, 741
188, -65, 779
197, -46, 784
197, -46, 784
82, -180, 756
-13, -312, 727
-10, -332, 743
0, -252, 821
-18, -133, 930
-104, -94, 950
-104, -94, 950
-163, -104, 960
-164, -115, 1017
-146, -88, 1077
-120, 16, 1080
-150, 100, 1097
-194, 126, 1242
-221, 106, 1377
-241, 39, 1450
-263, -46, 1523
-,-,-
119, -255, 653
96, -318, 602
120, -309, 535
169, -269, 539
169, -269, 539
195, -241, 541
191, -264, 555
192, -295, 550
188, -311, 547
176, -312, 567
153, -304, 575
135, -274, 619
135, -274, 619
160, -206, 692
186, -146, 771
148, -158, 847
68, -240, 821
37, -287, 755
24, -258, 754
16, -239, 793
16, -239, 793
32, -206, 855
55, -111, 901
26, -35, 924
-25, 1, 915
-25, 1, 915
-52, 8, 909
-36, 48, 978
0, 124, 974
0, 124, 974
2, 149, 900
-12, 140, 847
-12, 140, 847
-41, 154, 963
-84, 139, 1175
-168, 80, 1258
-242, 33, 1294
-191, 127, 1286
-77, 265, 1305
-56, 332, 1445
-,-,-
109, -238, 696
173, -210, 680
172, -217, 668
170, -260, 683
193, -232, 698
189, -224, 696
189, -224, 696
180, -236, 664
178, -224, 688
186, -203, 702
164, -188, 739
139, -198, 751
124, -219, 753
145, -199, 752
145, -199, 752
149, -174, 795
96, -203, 780
78, -214, 783
161, -120, 811
236, -13, 837
212, 6, 833
212, 6, 833
127, -30, 859
88, -75, 886
79, -91, 885
79, -91, 885
64, -104, 918
28, -96, 972
10, -93, 1000
-28, -111, 1020
-73, -145, 1016
-73, -145, 1016
6, -61, 1048
71, 16, 1089
50, 13, 1056
65, 67, 1027
65, 67, 1027
116, 166, 1072
90, 210, 1198
-28, 169, 1333
-158, 114, 1416
-187, 148, 1459
-163, 219, 1557
-,-,-
157, -201, 742
148, -217, 729
136, -227, 693
139, -243, 685
145, -229, 707
155, -202, 731
162, -210, 734
172, -223, 734
172, -223, 734
200, -231, 712
229, -217, 668
191, -244, 640
148, -267, 665
149, -253, 697
150, -223, 691
145, -189, 690
145, -189, 690
138, -194, 683
161, -194, 745
187, -147, 813
124, -161, 874
65, -201, 880
32, -206, 905
30, -157, 950
30, -157, 950
45, -88, 991
67, -9, 981
26, -11, 933
26, -11, 933
-45, -57, 928
-84, -91, 944
-84, -96, 966
-82, -85, 976
-128, -115, 995
-128, -115, 995
-,-,-
150, -194, 678
129, -228, 660
91, -257, 679
113, -244, 664
113, -244, 664
146, -223, 656
152, -236, 636
177, -244, 645
196, -229, 653
197, -241, 697
203, -217, 698
215, -205, 703
198, -201, 672
198, -201, 672
164, -182, 704
145, -191, 791
166, -108, 844
108, -122, 899
18, -201, 871
7, -186, 848
7, -186, 848
65, -119, 877
89, -62, 931
57, -73, 931
20, -79, 869
20, -79, 869
-15, -74, 837
72, 10, 817
107, 73, 878
107, 73, 878
30, 44, 934
-107, -26, 969
-177, -49, 992
-99, 26, 984
-99, 26, 984
-1, 148, 1007
-34, 178, 1122
-168, 82, 1182
-281, 5, 1219
-278, 29, 1261
-164, 167, 1280
-164, 167, 1280
-,-,-
146, -312, 676
141, -312, 667
167, -307, 636
167, -307, 636
202, -297, 603
195, -312, 592
198, -330, 584
222, -313, 596
236, -279, 616
216, -265, 635
167, -260, 647
167, -260, 647
130, -236, 662
152, -189, 679
206, -100, 744
168, -77, 836
68, -185, 845
25, -249, 796
25, -249, 796
35, -250, 800
109, -174, 864
121, -107, 947
57, -120, 940
-24, -150, 926
-72, -166, 936
-72, -166, 936
-46, -96, 930
-19, -9, 903
-5, 76, 885
-34, 97, 879
-34, 97, 879
-57, 104, 915
-26, 175, 969
-31, 232, 1053
-113, 203, 1163
-170, 152, 1181
-184, 148, 1185
-152, 220, 1194
-149, 251, 1248
-149, 251, 1248
-218, 216, 1367
-,-,-
68, -223, 718
42, -285, 682
42, -285, 682
104, -275, 620
154, -250, 567
138, -268, 573
111, -305, 578
157, -282, 592
235, -232, 607
261, -242, 581
261, -242, 581
253, -256, 578
206, -315, 561
155, -331, 565
187, -250, 593
207, -211, 587
181, -155, 677
104, -176, 757
41, -176, 802
41, -219, 802
-9, -242, 877
27, -197, 965
69, -159, 1004
52, -187, 959
23, -165, 951
23, -165, 951
0, -107, 973
13, -9, 1097
44, 81, 1191
44, 81, 1191
-23, 53, 1161
-119, -2, 1106
-118, 73, 1061
-89, 143, 1043
-70, 178, 1006
-72, 167, 974
-72, 167, 974
-90, 96, 934
-117, 52, 958
-151, 66, 1122
-144, 121, 1228
-110, 167, 1260
-111, 191, 1283
-159, 160, 1331
-,-,-
142, -263, 596
145, -248, 596
145, -248, 596
150, -253, 604
154, -259, 588
164, -272, 564
192, -270, 566
178, -305, 579
175, -324, 592
198, -319, 596
198, -319, 596
203, -302, 626
209, -268, 657
195, -220, 721
132, -246, 727
103, -218, 751
139, -170, 819
164, -129, 864
114, -127, 884
114, -127, 884
41, -217, 848
53, -244, 849
143, -121, 916
181, -7, 987
94, -6, 1006
94, -6, 1006
-16, -74, 1000
-80, -123, 1022
-87, -122, 981
-34, -26, 937
17, 89, 998
17, 89, 998
22, 159, 1103
-8, 148, 1126
-33, 101, 1047
-65, 98, 989
-65, 98, 989
-25, 179, 993
76, 308, 1055
128, 363, 1100
-4, 220, 1128
-155, 76, 1183
-155, 76, 1183
-191, 104, 1271
-189, 149, 1297
-219, 202, 1371
-,-,-
66, -266, 726
75, -259, 716
75, -259, 716
99, -247, 660
135, -195, 657
149, -178, 696
163, -184, 701
170, -200, 679
161, -243, 679
161, -243, 679
146, -240, 704
144, -205, 753
121, -173, 735
109, -162, 723
91, -175, 691
79, -170, 710
79, -170, 710
113, -177, 768
154, -117, 826
136, -106, 864
70, -127, 851
-3, -189, 877
0, -247, 913
0, -247, 913
83, -166, 980
99, -100, 1012
26, -97, 1005
-109, -150, 1010
